url,posttime,text,crawled_time,attachment_link,attachment_img,attachment_img_alt,attachment_title,attachment_brief
"https://www.facebook.com/yahoomickeylive/posts/935867456751870","[Error]: TypeError: Cannot read property 'attribs' of undefined","","1570997729","undefined","undefined","undefined","undefined","undefined"
"https://www.facebook.com/yahoomickeylive/posts/956579954680620","1570160479","【 ＠Yahoo TV 佼心食堂LIVE直播】
今天臉書只限時直播20分鐘唷～想看完整直播快點以下連結！
▶▶直播傳送門：http://bit.ly/2Mdf7UN

 今天蒞臨佼心食堂的明星是 #修杰楷 #林逸欣 #方志友 #唐振剛 
，宣傳新戲［天堂的微笑］，戲中修與林予晞演夫妻，親密戲又親又抱不扭捏，還會主動加戲，主要演員上節目大爆內幕，更多內容一定要鎖定 12 點的佼心食堂！
|
分享直播隨機抽1位幸運網友送簽名拍立得唷～

 #佼心食堂 #YahooTV #YFB Yahoo TV 佼心食堂 修杰楷 林逸欣 Shara 方志友Beatrice Fang 唐振剛","1570997729","/yahoomickeylive/videos/2274515039515593/?__xts__%5B0%5D=68.ARDWGPieATINBYa1CvJ00wxk98oqY3mQUqD2ggGsq5a2Umb20f2Tp-3S0x-vnFLJxzbK5PV4lT_WXPyhn9InCUOsZkjRlxHJXw-FJlAlIZhJj7dyPwB0bkMLOm6F3FnqkVR7MC14W6LLmgHqi54daMf2MrI9n8sxY1up_BLQajPVwloj3YQzlm_nLgWdQeSf_pflmVYO3W7UcZI1fd6ht-77LpbfLWeny5dOH28ut6AciPJwm3xcQ36yWLh0mHZwkeHz3osPbikTgaxWS9xUfwX86cZ0dTn4x9GhoXw6XWf32_P2Gkgd8A7r9E_8yyBDKAtS1YG2tSmS0KD-dd2FdK-KKGSzTzwXGd4WxEfmbaZJrfg9CA&__tn__=HH-R","https://scontent-sin6-1.xx.fbcdn.net/v/t1.0-0/s600x600/72210545_959101957761753_3460340539184906240_n.jpg?_nc_cat=104&_nc_oc=AQnEnqoi2sTaVmL8AwQsw-blQlh1HVIAAI32CnPt-POZR9cEGQUARCRBwJ3R1XVKSS0&_nc_ht=scontent-sin6-1.xx&oh=4bd565e5698cc6ffe31bed9100c7ab9f&oe=5E23F8E8","undefined","Watch Now",""
"https://www.facebook.com/yahoomickeylive/posts/953946614943954","1569902700","三種人格上身好分裂呀！
更痛苦的是人人都是眼線，盯著減肥…
▶ ▶ 完整版直播傳送門：http://bit.ly/2ktNehF 
黃子佼 Gingle 王淨 張本渝 曾敬驊 ＃佼心食堂 ＃YahooTV","1570997730","https://l.facebook.com/l.php?u=https%3A%2F%2Fbit.ly%2F2mXNAyp&h=AT2Mc-p7kQXGXR052Uw7_6KUoShgoZX6oB-k-IYer-CUVSl4y-tgrWqzV_Jg1R1WPpZpDNdRYTzNIbj_hj3fubEZi-e9BU1Yn54kG65h09jV10KXQF6iNS4XX8MNW3oDTpYDG8IZZgBC6fL1OZSAt13YxGkj8tq2aDfwMEoKi_Vgbq7yzy8lBxgtXSEDdvMzGsdax-uuTvJte-FSW0a3I16fs8L1n6U5tN5tYrpxbvxegX-Hqt5gE8aUMBZVzHuzy-Ovkysltf_OUr2HzdpYMF1-E3_J00zbNeYzgScQqY2bL7G4VeJ8hHZXRybp8Czju8EQKcTma-IE0cxf8d9X5v8pWR-q_XAdb3mY48bISJoVf0aAuSqGBJN57w2eFoxlgzry7_HyT8RiwOeHDxdSBpyh7jYUPqfwNPRt4J_rCjeQ467eRKZ4luZcx8r_mTsHyLRUwOdFYBix3Z56j-kA2OQYbtYi-pepcYR6RRuID6UMOdTHNWyFwzijl4v4Df9-fYA6AFRE0XV7IGeaA2KVzzsITd9VinhqhU26MyqS_KK0lihEnttd64nDgQ7iQsBpglhjJEjMhNbDZzhTDlFAHLJynVUCgpem7jdKOAix9wpcjw5RErPqRA2VIbWGGacF8AMW4s8c4onh","https://external-sin2-2.xx.fbcdn.net/safe_image.php?d=AQA6MwAvoaWlvJsV&w=540&h=282&url=https%3A%2F%2Fs.yimg.com%2Fuu%2Fapi%2Fres%2F1.2%2F..02DbTGjtzLrUkQsw.t_w--%7EB%2FaD00NTI7dz04NTg7c209MTthcHBpZD15dGFjaHlvbg--%2Fhttps%3A%2F%2Fmedia.zenfs.com%2Fzh-TW%2Fctwant_com_582%2Ff79b841e206999ebea7f983f27c4d18b&cfs=1&upscale=1&fallback=news_d_placeholder_publisher&_nc_hash=AQAtlGDrOKKr430n","Image may contain: one or more people and people sitting","3種人格上身 王淨狂瀉五公斤 - Yahoo奇摩新聞","王淨（二十一歲）主演的新片《返校》，上映後拿下票房好成績。在片中飾演女主角方芮欣的她，演技備受矚目。為了詮釋片中六○年代「戒嚴時期」，王淨拍攝期間的情緒非常混亂，「殺青後，我感覺體內住了三個人。」不過..."
"https://www.facebook.com/yahoomickeylive/posts/960934170911865","1570766700","國民夫妻太恩愛了！
咘咘跟Bo妞都好可愛呀~
▶ ▶ 完整版直播傳送門：http://bit.ly/2Mdf7UN 
黃子佼 修杰楷 林逸欣 Shara 唐振剛 方志友Beatrice Fang ＃佼心食堂 ＃YahooTV","1570997730","https://l.facebook.com/l.php?u=https%3A%2F%2Fbit.ly%2F2M1gLKD&h=AT1Gb6cKK5TlkG1DSKHkdw9SZ1pI3ErT01EPXaitTACMWWxZR7dFqWTuVPL36f9C_r8PvQNFn-IVMXTWPCP6ZmwBIIfY3qvWAR9BPJZ3f30SJhAGCXlxJMWc60zw1EfXtP-_YKbD4M1sjhnlC664KZhhfjPlNur0N4ErUViwzFltKtK37qrBL40RgG_JTLdOrq0bPVh8VLnGsJcarQBCLS-yqtMmNGjXvtMoKIYoaZb-yPEJItpV2hwu9IHaZzW-hVA7gXjRbrH2XTQAQDiQgbBU-KFhFaq8y6D-DRTeNBAirktvk3L8iocxoLcbWziE9jJ9ENczzu_0Q4bXyU_Ep1uYxJDeqNwwE_Z-LXnv7KK1kDkjebjd_wb1QTUh4kta8FxhSlpoYp-s9Vr_5Oyt-VXr9gXGmQlARec8DAlIwsx7EUMx7fA_Xc2ibN-cwsU7FCVgo6Hh2-yTHn79V0TxNcF8adohNtnVOkR39L-WQiBpiHSxreBZ5nps6pYh8qJd4OnXef5ASVrveNIxecLsS9a99FR1IuV5BVjERzM1ToAS_uZLfZSIzgJ3wYflrcSJXG5UIU8q6qPTZb-xNBncyaaJJfQk41qkJoTTcSbGeKMPj-tpl6dtfHpFRcht9gmkI2ZlTIWxQOP7yO0_Pwc","https://external.fbkk23-1.fna.fbcdn.net/safe_image.php?d=AQCXLaGf8Bvj8TvK&w=160&h=160&url=https%3A%2F%2Fs.yimg.com%2Fuu%2Fapi%2Fres%2F1.2%2FOP8j3n9cUjivzrYXLywDjQ--%7EB%2FaD0zNTI7dz0zNzU7c209MTthcHBpZD15dGFjaHlvbg--%2Fhttps%3A%2F%2Fmedia-mbst-pub-ue1.s3.amazonaws.com%2Fcreatr-uploaded-images%2F2019-10%2F1c9343a0-e794-11e9-bf8f-cddf45be6ae6&cfs=1&upscale=1&fallback=news_d_placeholder_publisher_square&_nc_hash=AQDYRMjdDE3CkjLn","ในภาพอาจจะมี หนึ่งคนขึ้นไป และผู้คนกำลังยืน","金鐘／賈靜雯台上甜蜜喊話 「國民老公」修杰楷的回應網友全瞎啦 - Yahoo奇摩新聞","第54屆電視金鐘獎在（5）日圓滿落幕，女星賈靜雯今天不只是紅毯最美、熱搜榜冠軍，更是今天晚上的「最佳女主角」，勇奪視后獎座！"
"https://www.facebook.com/yahoomickeylive/posts/943463599325589","1568945100","不用搶那千張票了！
今天上映啦~~~~~

 9/20（五）中午12：00， Gingle 王淨 、 張本渝 和 曾敬驊 將到 #佼心食堂 現場跟你聊天！想親自與他們聊天嗎？
只要把你的 #手機號碼 以及 #想對他們說的話 寄到 LIVEcallout@yahoo.com.tw 這個信箱，就有機會接到他們callout給你的電話喔！
鎖定直播網址：https://tw.video.yahoo.com/mickeyliveshow","1570997730","https://l.facebook.com/l.php?u=https%3A%2F%2Fbit.ly%2F2lY4hIM&h=AT2Me-WVeJFHTflCMt96sPc-TU48_gmPCdvUMmemojzFyGin1gZc5qsZIEl9EQ2R5YaXj8VFWKsvNu7evl-rtXVZdgVx8MB3UR-fk2pSPcI6RJZLaQuqzRJ4_YMJ4oyRef3TfPS1waaydGy7xUWkB3ccdj9nqvVupJYBjEpWSxFhMWkWeXYltTmA3w2bEeP6kGRQwBtcf6aJk1pzJRlD1w49dYiSfA3DqKMPm3L_3gupjlJsoaMqwpZhR6HRwDHUDt3wZDIwSha_Q_ihaIZ7btFXPfy0R6F6xOjpO5raqfPXKhOTTtPGIeU6FLHSm7LFGu24GkNHdg7vus-X-HOInrhSL9GqERmluVxkT0FYzrgMxxeg-hZmUL7lwX4nI8BS7KLv6Icz9gG1eXgTchY_0kY-XrRNzvq92OVclTOcJ05NgfIr0ENkCc48A8du_te2CGJ5HrzNwPQk7rXSxAxlFCPb9n-z-g0eQGI5o8cTcr3faQ9jXkFSbuVkxFehufn1jRyNdlEIXI4u2J-9MKJwZkLJDWs_gttjayQps0tYsGihds1hheAgk3AmtRsCi4KwYv2Bonbn83fR7Dr04ce36_WHoXCoM45PFs8v_QSC0cdDbgQR9MFce6KMq0Q78_4JEDgdS8kNOzn8","https://external-gmp1-1.xx.fbcdn.net/safe_image.php?d=AQCuXUGl9N1sUXOl&w=540&h=282&url=https%3A%2F%2Fs.yimg.com%2Fuu%2Fapi%2Fres%2F1.2%2Fzcq_nz816o8pZ5_FMW5Ynw--%7EB%2FaD00NTA7dz02MDA7c209MTthcHBpZD15dGFjaHlvbg--%2Fhttps%3A%2F%2Fmedia-mbst-pub-ue1.s3.amazonaws.com%2Fcreatr-uploaded-images%2F2019-09%2F6699bcf0-d47e-11e9-b7bc-f8c883a94046&cfs=1&upscale=1&fallback=news_d_placeholder_publisher&_nc_hash=AQAgaxj0Djk4Z8Xg","Image may contain: night","《返校》搶先看！上千張票秒殺...西門町電影街驚見排隊人龍 - Yahoo奇摩新聞","國片《返校》改編自熱門遊戲，10日舉辦全台學生搶先看活動，最後上千張票秒殺，其中，西門町電影街一早就有排隊人龍，相當壯觀，更有學生中午就來現場排隊，看完後更對著導演徐漢強直呼，「為什麼要讓我們哭得這麼慘...."
"https://www.facebook.com/yahoomickeylive/posts/949762582029024","1569402386","https://tw.tv.yahoo.com/…/yahootv-%E4%BD%BC%E5%BF%83%E9%A3%…","1570997730","https://l.facebook.com/l.php?u=https%3A%2F%2Ftw.tv.yahoo.com%2Fmickeyliveshow%2Fyahootv-%25E4%25BD%25BC%25E5%25BF%2583%25E9%25A3%259F%25E5%25A0%2582-050257075.html&h=AT1hUH7ExGK5WB0viPb4iy9PcYpbvIIZ4W3-QpVc-1dqW-2cYuF_mX-dHlNmFhZebh4ye2KO_UECA9Bd14rQKI1E0XpZsYW3pbikrK4hqdqOgPhxIFneGrqBTUGzp7OMsa16eUou5C65eZUsryXH6SQ0HdCleUfesn5lRg9ALokwIg","https://external-sin6-2.xx.fbcdn.net/safe_image.php?d=AQC-WLjfEnyAlCOt&w=540&h=282&url=https%3A%2F%2Fs.yimg.com%2Fuu%2Fapi%2Fres%2F1.2%2FdU9w_BXh.FmVUb4UCPhatw--%7EB%2FZmk9ZmlsbDtweW9mZj0wO3c9NjAwO2g9MzE1O3NtPTE7YXBwaWQ9eXRhY2h5b24-%2Fhttps%3A%2F%2Fmedia-mbst-pub-ue1.s3.amazonaws.com%2Fcreatr-uploaded-images%2F2019-09%2Fa7b0a260-df66-11e9-b6f8-c63d6ec03165&cfs=1&upscale=1&fallback=news_d_placeholder_publisher&_nc_hash=AQAmWDgaGHwXzyu4","Image may contain: one or more people and closeup","意外插曲留遺憾！小鬼爆演唱會驚喜升級","來賓：小鬼、竇智孔 前張專輯一頭捲髮撞臉［孔劉］，還與GD有「兄弟臉」？小鬼自爆有「閱讀障礙」逐字逐行看文字很吃力，小鬼加入［玩很大］滿周年還入圍金鐘，將跟佼哥SANDY爭主持人獎，小竇日前參加［玩很大］卻頻頻...."
"https://www.facebook.com/yahoomickeylive/posts/954694281535854","1570097100","哇~入圍好多獎項呀！！
恭喜恭喜！
▶ ▶ 完整版直播傳送門：http://bit.ly/2ktNehF 
黃子佼 Gingle 王淨 張本渝 曾敬驊 ＃佼心食堂 ＃YahooTV","1570997730","https://l.facebook.com/l.php?u=https%3A%2F%2Fbit.ly%2F2odBcdE&h=AT3UckxFdjAdsh-0kQfA1ejvYxy2tGJkTq5zHBM5kUjnXdK0QC3orp38KD4LGSFy8zfVg861NUngg54BLo2qo0KK_np7WqycKYKRt7GRsxRkcrgbhSX2-CPEnYoFB__KaKdCq92PPq9XBpJRznMrWB0M5290CzXxS2ZUDAwXFMlNoc988Xo_VTxjJ9PSj4t7sSrci_8xlV1XT8DOx-GKPY2JXnmRTRzF1OnllEfA4gE29w0OyS8JJ_xxtacWN7kNxWolFEdy_OuMCLdPjiur42LOirMBTFX9aXDuJwKWJ4Kv28rSdXP4viaTuPkgaHk-d4Z4ut3A_RHP84b4JpciHIN7zm9AcHqAvV3G7GvqbV48b7Kd048zofG22YwnOa6OhZLEdsxxHl0UtJoMMQ-GXJjZLo94TUdDH1ASx5FEcR9fQZ2SHK_Qbhqv5Pgzx3OyGmqz_Iw7bGQKzDy2_gKdLJTTZAGoBj0O43aq05a5TNk93iti6OB-PKqCRq5kzAm_SgbSrhBE3J_J1Hw-X7rXTLvPLMChYwbZ3I2qxHkJV76E-3sjZRDbzwi7GH1sjYIkfm7IcWqESP2yeFaDXqFFkxwWr539c-t0g4fi-g3KCG6uCftt34eu7K5b_9eHau2rSRi0eKDrbiLy","https://external-sin6-1.xx.fbcdn.net/safe_image.php?d=AQBSiiP-wBGDfrsH&w=540&h=282&url=https%3A%2F%2Fs.yimg.com%2Fuu%2Fapi%2Fres%2F1.2%2F2RsIpAoJVOIsf0kn.gG80A--%7EB%2FaD0yMjUwO3c9MzAwMDtzbT0xO2FwcGlkPXl0YWNoeW9u%2Fhttps%3A%2F%2Fmedia.zenfs.com%2Fzh-tw%2Fnownews.com%2F0920f58055fa3497a253cba7da58fbfd&cfs=1&upscale=1&fallback=news_d_placeholder_publisher&_nc_hash=AQBa2Ud_6i4mMpJt","Image may contain: one or more people, people standing and shoes","金馬56入圍大贏家《返校》 王淨、曾敬驊、導演全獲提名 - Yahoo奇摩新聞","「第56屆金馬獎」今（1）日公布入圍名單，《返校》 成最大贏家，總共有12個獎項獲提名，包括最重要的最佳劇情長片、新導演徐漢強、女主角王淨、新演員曾敬驊，以及其他技術獎項，入圍第二多的則是《陽光普照》的11項。 ..."
"https://www.facebook.com/yahoomickeylive/posts/958144134524202","1570330725","金鐘54佼哥帥從天降
從外太空到魔幻海洋
笑鬧不失科技未來樣
佼心食堂登影視殿堂
乱彈阿翔亂入默契強
台上互虧有趣鮮開場

 恭喜佼哥・賀喜佼哥
不愧是娶妻前生子後
奪獎氣場超強勢如虹
連奪雙金綜藝節目和
益智節目的主持人獎
實至名歸完全沒在讓

 #佼佼體致敬
#希望跟佼哥一起扎穩腳步一步一成長
#繼續支持佼心食堂
黃子佼","1570997730","undefined","undefined","undefined","undefined","undefined"
"https://www.facebook.com/yahoomickeylive/posts/956960467975902","1570248300","好吃的食物、拍戲的趣事
補課補班時偷點閒來看看直播吧！😁
完整版直播傳送門：http://bit.ly/2Mdf7UN 
黃子佼 修杰楷 林逸欣 Shara 唐振剛 方志友Beatrice Fang ＃佼心食堂 ＃YahooTV","1570997731","/kangfans/photos/pcb.2538994652850725/2538994532850737/?type=3&__tn__=HH-R&eid=ARBeLKx47y-HoCXZDQWMXJJi3xsBSPEWkdjlWLIpETHbN3twoyuw1uZGuL1hL83sqKegV_t_Mb36gs2i&__xts__%5B0%5D=68.ARBYqJE9qtIMi9HubB3Pe5OmgpweSkDso2n_MY6UoSgCVHFicsDUYEikb3dDJ4dN-zKDBrMBFr_LcECGo-OAKtjlFt-gVmllPeaowu--xyXZ7HgfHRD3AuFGZnfXBRO7czbfc03UCBznXSaOL4psUsiG-u0CfVvPjh_N0RjP3xHe4MNKg00qGoJZl-vHPYYzVKvSXseAFD7iMez-zvwoHsGuGqbdjNTtyEfzJt7JF_Oc0wUPlsQeLTJqjkWaOe98kj6w9a6Uv3lkQBm8fC2IgNovv-cHrZQr6Utpm7CEIGNsaEiQAYrUBQxE2xyC4tiGxZ4dKBL70Qok4tfmYd7JpJMBFL1JqlUhRxMfgpsuyQqckB5JKygkIICCvTfCRKHGt4zEYcEHPTduWYHnTintIsB9dNRVbQQOEDDxt0EHy4K0TIx512eMC-3kYXYtoJehKkwepn5tvcpPTXUofE2MqqZiT63dkwury1bleD2h7EVbUEJC7oVTeg","https://scontent.fbkk5-6.fna.fbcdn.net/v/t1.0-0/p526x296/72048093_2538994539517403_1465448712615493632_n.jpg?_nc_cat=101&_nc_oc=AQn25Ku2PW3gHwIv4IJ-7QIhPkRD45KmU6aYmREJcGfKKJJUWG3gwbj7oCKIZ_0E-iM&_nc_ht=scontent.fbkk5-6.fna&oh=0eb716f71bd765088b587eb1e76b2dd4&oe=5E2D12CC","undefined","唐振剛",""
"https://www.facebook.com/yahoomickeylive/posts/963408990664383","1570939500","好想巧遇呀！！❤️
▶ ▶ 完整版直播傳送門：http://bit.ly/2Mdf7UN 
黃子佼 修杰楷 林逸欣 Shara 唐振剛 方志友Beatrice Fang ＃佼心食堂 ＃YahooTV","1570997731","https://l.facebook.com/l.php?u=https%3A%2F%2Fbit.ly%2F35sSXqC&h=AT3ao5hGAfKvNe_-YUBcXTyXGId2iMBt5Tq_caCamIiZtIfHCIC9Ry3-WfUQ7iTq_5CkjnA4DP4_alhhCpqriObutoxByjPPBn1ovu2M4rVBqLaHiQFExdaZnaxnebhOp9wRkY1YLH2ten6Zn_5OXA_mhRjLNwfvuq6EgGEldz4RBr8z4Pz1FzqUTMcavd35NqK2CxqHO-0YKgcBx_Fwmc4c5FmohCPPwDLj27FoUSnLJVYyitvYTrLIpm8AtihWb6amGveFPU05N1K03ETgLlnhCxoIAVvzCVkBE5yisQFAJrjVUs2QAVadjxwUCi18CddSDfYUAwvKLOASgN9GMN3H7BCvx6cJvs0zw88vxKPX9cOe_h0nWfKfOt8sh7dfWHnk5OooKDqpqbEDaaw5LTDy1SFcxxV2hA-sNKADpWtaHZClq_CUopxFWM-7RRWCsPqWI3kI68vzUWrqIMS3R1ZOfAOBqjTpU32_iC_WVrm-EcXzr1jstbxuoYXbhNsKBKOFP72V6YijFmjfOyp3JiN3d2L0asc9orhKfnHUg5ScQgp3NHtjFBAMTntDRnCfnybg25EN-rhhK33Qwhk6cGZYgp_zYgQrZpaOe1h6kbwbMnEL7p1bvNBXukK3Lps6RCnZrbnQlesT","https://external-gmp1-1.xx.fbcdn.net/safe_image.php?d=AQDi21qG8M0cYzM-&w=540&h=282&url=https%3A%2F%2Fs.yimg.com%2Fuu%2Fapi%2Fres%2F1.2%2FdxK6zrYimYM36Ju.vW0QPw--%7EB%2FaD0xMjgwO3c9MTkyMDtzbT0xO2FwcGlkPXl0YWNoeW9u%2Fhttps%3A%2F%2Fmedia-mbst-pub-ue1.s3.amazonaws.com%2Fcreatr-uploaded-images%2F2019-10%2F1f769fe0-eb36-11e9-ade6-1e7cdd955225&cfs=1&upscale=1&fallback=news_d_placeholder_publisher&_nc_hash=AQBEWJHBM6NaqIHc","Image may contain: one or more people and closeup","捕獲野生賈靜雯夫婦現身台北捷運！ 超萌咘咘看鏡頭比YA - Yahoo奇摩新聞","賈靜雯和修杰楷相差9歲的姐弟戀修成正果，2015年完婚後，接連生下兩個愛的結晶咘咘和Bo妞，分別以4歲和2歲，生活相當幸福美滿。甫拿下金鐘視后的賈靜雯，雙十連假回歸家庭生活，和老公帶著兩個女兒外出，一起現身台北捷..."
