url,posttime,text,crawled_time,attachment_link,attachment_img,attachment_img_alt,attachment_title,attachment_brief
"https://www.facebook.com/finduheart/posts/10157370742011203","1566990552","這間以京都風跟價錢便宜的カリカリ博士章魚燒
章魚燒價錢只要一般章魚燒的一半價
還是水樹奈奈的愛店，牆壁還有簽名及合照
店裡不僅有觀光客，來朝聖的日本年輕人也不少
口感跟大阪及台灣的都不一樣，到錦市場可以去品嚐看看🤓","1571129387","https://l.facebook.com/l.php?u=https%3A%2F%2Ffinduheart.com%2Fjkuiuoh&h=AT2ITq_1lNHU2HC53yYPYQU3KMRl5X2BAvxPg2WYkrK9IRd2pjUZMXynCkfB59HuZcpopWnprIYhDr6H5RC69-miOLsOF6TD8aQeJfvAlpHB3Jq5Sb1By2EBHTtDlzMZ0skP3u-k-IHEvwofnaPH89JCTTZ4jJMAiYM3wQPMxGqHmj6FWM13NaVkArRu_NOcimLNewnC0D2EtxKgmE4fObSJzPmNz02KMhoVjT5TZMWNXXrcnwwxjjjpR6tBedtl2qnkoBTCvOFsaphR7_Es6q8R6SRayjfRrpoy4_bVkEZaH0e1Fr1pqnLo2H3U0J3qEOHgGLJ0hH9nxzfjhvoZqHOQ1v3jCcAX2Qp9QzI_i8fnXztVZzM8w9MWxyZUtvpGdt7kRq9HjKlhyjj9FvY6syRzAWQtGdoRRHWMGJMslXK8NG-YNMceHu1gzhaIFv5iPIY8bHd4mGynoHa890TYPHuTggCujzZwwOvJlW9ZAz7wXmpEZ3vfNvQV-CaGolt_mvhtyvCxq6_ZXgIdR7lUFo7KJJYe7_eli1TPMaLNKKR97Oki-bRxyhgVro26N_8eueWafVQJhvwWKNc3sOuse5tgv6KfSARKKvvR4IbI45NCtgIGrE4u5SvX1wUWXsYZNxG9Iwlk","https://scontent-hkg3-2.xx.fbcdn.net/v/t39.2147-6/c0.129.540.282a/p540x282/69928036_493913614760849_249860718877212672_n.jpg?_nc_cat=100&_nc_oc=AQlGxp8DVIQrJ4l9esVc0xV1IkHg7ja6oUirJ2w5E8chwbuAteVLeP6tJdQhZwDUIag&_nc_ht=scontent-hkg3-2.xx&oh=02651a8266e8f61a943ebd9b16ff13d9&oe=5E175B2A","undefined","京都錦市場–京都風カリカリ博士章魚燒 | 發現心樂園","這次重遊錦市場，在品嚐完豆乳甜甜圈之後，接著就是カリカリ博士章魚燒 這間博士章魚燒的生意相當的好，排隊的客人除了日本人還有各國觀光客 整個店門口充斥著各種不同國家的語言，相當的熱鬧 價格有分會員跟非會員，..."
"https://www.facebook.com/finduheart/posts/10157393081266203","1567768409","金子半之助是我很愛的東京美食，尤其是招牌的江戶前天丼：
至少25~30公分的超大星鰻炸穴子，吃起來相當的過癮 😋😋
雖然現在台灣有分店，總覺得跟在日本品嚐的口感有落差
有時還會有點油味，真是令我覺得蠻奇怪的 🤔","1571129387","https://l.facebook.com/l.php?u=https%3A%2F%2Ffinduheart.com%2Fkaneko&h=AT3X-ldceRULN6aaTCXUnAw8pWd5EZpgZyfvIH7oIt1fmk_33leQYirLZcNKBullY3Q1zXm72Mi-LShL19Rr6dyDxs9SG_M_gfpGjq5F1omauAtwUddpz4mqWz0fMS_nVAWwE082vayMmno0uxU4NpLeuWnIcUbc9OfumGxsVuARqOnLeBZoYWLOvIVTQxrJ-n5GsNc04fqhokih0volzFYh45sHNL3vg2a2qCBvrAje8aXaToOdq1psMWCbajt5Rw0fyRuIQF8or2klhCTfQ4zWkZRv90O-r9IUwCpnJgWAO5JaGwSrKoSTzRjWptaNw9d4eImZZ5s_ARAlDSfDdlF20foR0fJay38q0I0fdqK4BM-a7ulnogstuTd-BuAumo3vPjGyG0_p-ZUPJDSzvComQA8J7r2KCQAdeMtUKRP7l-udVNX0r5TU0Ba3AAFBuGfPAI4sPkXHzG6Db00Y57A7ZcCGYSzeb_nh0ftvNdPd_A0Q5bZSbRd5q2_X3Iwyo0YYbYIJ96-CsSOe6ytYqSQvagyJf1vPy-GKBjSQtiaQD7PBJQXOrFfmM4SvA_fTv9_722bVR7c4qkWBvkPg_WA3A0icWjPMsch28BYsEMqQ7WVSSmp-eEuhNwHKdD3LSpO_dzKx","https://external-nrt1-1.xx.fbcdn.net/safe_image.php?d=AQC4RmAo2ELrwvYC&w=540&h=282&url=https%3A%2F%2Fi2.wp.com%2Ffinduheart.com%2Fwp-content%2Fuploads%2F2019%2F03%2F17-IMG_1986.jpg%3Ffit%3D1024%252C768%26ssl%3D1&cfs=1&upscale=1&fallback=news_d_placeholder_publisher&_nc_hash=AQBh4AbxThYJFr4J","Image may contain: indoor","台場美食–東京天丼名店金子半之助 | 發現心樂園","金子半之助是我很愛的東京美食，這次雖然沒時間到日本橋本店 不過在台場Diver City Tokyo的時候，還是有機會可以品嚐到 金子半之助在台場的分店是在Diver City美食區裡面，相當好找 這裡點餐之後就拿著取餐機到座位上等，比在...."
"https://www.facebook.com/finduheart/posts/10157483529216203","1570799633","在日本機場的時候，如果想要用最划算的方式使用機場貴賓室
JCB信用卡是很好的選擇，只要出示JCB信用卡和登機證即可進入使用
在日本各地機場幾乎都可以使用，不過每個機場的規定不同
像小孩免費入場的年齡就各有不同，使用之前記得到官網先查詢確認🤓","1571129387","https://l.facebook.com/l.php?u=https%3A%2F%2Ffinduheart.com%2Fjcbjcb&h=AT3ov4_Ft738XurMsI55XIZHF8y8YQEf7pAHxPhXCF74dHTLlCBvYRHQCruB-Wd6kpGlz6RPUNqWE-IpZMvIKp6D1q7IhDU4zpMrawbwQRf9J0MWPXiC43Bcr8QXjTjZ1bjQg4uNGS3NRigUXq_tM8MEMji8dHdNtHivdA-qeaxwwrmD_dymMTIoC_MqjHof5egLY70CHcroFA9gM0CN8qhD2dEBzWfbhZVGdr3P3F4OXzdEc1og1k-Zdfr_Do79z4aXFvtWK0OL8-uJDStrkjevGQp04yDcAHbkZh3AxXah1Sh45HUQI1DYtYebWJwf0iYowVG_KJOpONP-bRy3Ez6gpEKQPVumNjBPv4csUXeaqZFf8PwkgAaxzICWCqAVAErTniHUpFUcPwyCX9dQ0msl1va7bPGPojW5ZbCWbTKuGhssN1WQuL-0T60dYNcME-f4ka1uCFA7-Vmj3zxV-9Haetc5DfWG45iydSteBVMVc9geFtqTRhZdCcAFzBJ_yHg69Rd_7IsmqSg7sCk0Vp0yifia58t189d3hDw4uqWAmrIncrq_AjiJNi-vYzH1zOzWuCl8KBvRyFoPax1kW9EWtpVJcsv-O1dsJiha5l7t0FhbFASSuBsbxbtlujYtHXJY_5qh","https://external-sin2-1.xx.fbcdn.net/safe_image.php?d=AQDCq5wVMNCsDcjq&w=540&h=282&url=https%3A%2F%2Fi2.wp.com%2Ffinduheart.com%2Fwp-content%2Fuploads%2F2019%2F10%2F1-%E6%97%A5%E6%9C%AC262.jpg%3Ffit%3D1024%252C640%26ssl%3D1&cfs=1&upscale=1&fallback=news_d_placeholder_publisher&_nc_hash=AQBrWQ4oEK49syWF","Image may contain: one or more people and indoor","日本JCB免費機場貴賓室體驗心得(羽田/成田/關西/中部/北海道千歲) | 發現心樂園","很早以前就知道拿JCB卡可以直接進到日本機場的貴賓室 不過常常到機場的時候都忘記有這項福利，所以很少使用過這項福利 後來到機場想找個安靜的地方休息，就決定還使用看看，發現還蠻不錯的 這次到的JCB免費機場是羽田機..."
"https://www.facebook.com/finduheart/posts/10157495077191203","1571121401","在抵達函館之前，從日本美食節目看到介紹函館的塩味拉麵
這間在函館車站對面的塩ラーメンしなの是當中推薦的店家
湯底是用海鮮跟雞骨熬製而成，同時還有加入海鹽
口味道地便宜好吃，相當受到函館人的喜愛","1571129387","https://l.facebook.com/l.php?u=https%3A%2F%2Ffinduheart.com%2Fshinano&h=AT2fgn8GLFLUD_LEqLxC5In4_hNXIVzJcBBejSuWv9ieOYzPMGZuM0ZXjW3rCFSO0IA0PScx5odigFs0GqAA47qqQgrici_gACVk4evNcvaxn0uckKxYWDK-xZFUCoCjwrDbGPLfyWf2cc3i23DnMSLueSwRLZ9oKV0DVYn1fL1E5s_LPE837fFzfClfcPnFTQ3NxCx2rgVpPSYsvm47Fyp4pGbHVyQfsRwqB2PbJoBlGNuEqv9aRBdjNqvZpZ20KB3g9c8bHHROUiPFHnVKyaMnt8UYTXuMwi0_JMJfkuSh1SWWj2tpZZJHFd-p3_Rg00f1287dmUwJEvmzV40SsKMM2AO526t5jfXkXU-d34h7sEBv3FxAxceVqaiWWjBNtZ1xhamGCBsan5B4--wn9AOEG_ldwYXovzg9Y9utXE4b3ntJOv7B5Cp_ss2lcYLMUp2b_KckqGac5D6IpTdZ_gH41NMlwEPsXTWJgVXzFG5np3g1OQnYFYhQftboQ9Y1WitySvU3BzW_r9Mza7zvsL4WbwSdOpj1tWdTq1-8hRXqdGa6QXg2quk06IeJLNjF1JjJ2y0q6wuzEGnUmTKUnYsfXV7ql7RnlFeEmZz0o97ckg_vmWj3R5yXaXE9VTdT7kYRj-I5","https://scontent-sin6-1.xx.fbcdn.net/v/t39.2147-6/c0.27.540.282a/p540x282/73157044_2514519115493418_5515654240552353792_n.jpg?_nc_cat=102&_nc_oc=AQmHKFgUJm960E8ygMmZztQuzPr4VXczVdHOzbgxeMAxaUZWkkA2_k2g01AbSkLvOCM&_nc_ht=scontent-sin6-1.xx&oh=dd2cdc5c2ee7f2273aea15f9bfa3b894&oe=5E2048E7","undefined","函館人氣拉麵–函館塩ラーメンしなの/SHINANO | 發現心樂園","在抵達函館之前，從日本美食節目看到這間函館塩ラーメンしなの的介紹 據說這間的塩味拉麵口味道地便宜好吃，相當受到函館人的喜愛 函館塩ラーメンしなの的位置就在JR函館車站的對面，還蠻好找的 店裡的座位都是吧台式...."
"https://www.facebook.com/finduheart/posts/10157427561261203","1568965766","這間ねぎしNEGISHI不少日本人評價比""利久牛舌""還要好吃
套餐不到1000日幣，肉類現點現烤
麥飯無限吃到飽，相當划算
目前在日本有40家分店，不過都在東京
可說是東京在地的平價美食 🤓","1571129387","https://l.facebook.com/l.php?u=https%3A%2F%2Ffinduheart.com%2Fnegis&h=AT1ie5dLKDNsX0e5S7HBQFMs-C2qgbtrItHyILxj__3MBteuhSTDIuXWIepMXyVbS4gx24wUI_pcDhRm7vx_bAGUPYT4oqhFs0tNLB-fIBW1y6KH3XZbEYnTGmqSQF2kAf3W45IMULHLf3SS4eA45J0pQVoPG1uuEZ69UfwIDmHyeyMicAeWmo33nhesjWMxxj8K4iApEQ5JIC6xrHkzJKy5CknXSqSvvBT-2b1ZOwU1O9LFDDPxl0ZgokLfcUOCDE4dF0xuuG81LYE0VJTO6QPg2ytZy5wHu6bm18mPdbTk7HsrFZ9g8uiLFhx2GyS5rNY5ilsUjX4dbjqXwzdFKCU1sUrarM8SB40ZVIAGmBdEuwUixw-CL1UqZcJfa4qMFCGQSNzXol_N0w2eVipHi8KU1QQ3uh2fepLSI_7HIZFxNiRr4RkZTLOzqSSMbqop6Hw2mw91S8MRwBCmFrst10SnQDw-AhACkN42gvA8oJ8DAcGb7QNvzRqq_RmZH3Ecxu-VSSwU2HulsQpEiKlp8Lf--3nHCvuSe4y0w665NXJwY-2hcWxb2IOkb-DRdMH-6zhc6Bh__uBN73BEDoVLi0sLzpavyk8bmtJctkFxS3BFKpMDgHmP_SfdW1miHaCTi5j9JzSp","https://external-sin2-2.xx.fbcdn.net/safe_image.php?d=AQBjmjlp89wxY6yl&w=540&h=282&url=https%3A%2F%2Fi0.wp.com%2Ffinduheart.com%2Fwp-content%2Fuploads%2F2018%2F09%2F1-%E6%97%A5%E6%9C%AC257.jpg%3Ffit%3D1024%252C640%26ssl%3D1&cfs=1&upscale=1&fallback=news_d_placeholder_publisher&_nc_hash=AQAt1RfpFE97Rzwn","Image may contain: food","分店都在東京的ねぎし NEGISHI 燒肉定食便宜好吃不用1000日幣 | 發現心樂園","這間開業超過35年的""ねぎし""是很多日本人喜愛的平價炭火燒肉店 從新宿歌舞伎町開始，到現在將近40間分店，通通都是在東京 ねぎし在上野有兩間分店，其實都是在同一棟樓，一間在B1另一間在2樓 如果有提行李或是東西比較多..."
"https://www.facebook.com/finduheart/posts/10157385593551203","1567512823","在到東京之前，在”食べログ”網站的文章裡，發現這間博多長浜らーめん 田中商店，被評論為：都内とんこつラーメンの食べログ第１位！(東京都內豚骨拉麵第一名)
田中商店全日本只有兩間分店都是位在東京，這次吃到的是在台場Divercity裡的分店，在食べログ裡的分數超過3.6分，也是台場地區拉麵店家最高分。他們家的拉麵有一個跟別人不一樣的地方，在海苔上面有用不同語言表示”謝謝”，味道就是很典型的日本豚骨拉麵，味道香濃但是不死鹹，不會邊吃邊喝水，還蠻好吃的
 😋","1571129387","https://l.facebook.com/l.php?u=https%3A%2F%2Ffinduheart.com%2Ftanakashouten&h=AT0WFFa1_gWCplTV_iZ6mDLGpr2ZgBgsBxcAa48lTTG5TGsI1mdaiAcor0odDVVXMme-XdWbATusf5zTyVR_8S89mBytuABEn4kFK4dfolUlqXnnOWHlxXMBbSS5jEACSL_D2ubzuzuvVyN1zvzKxZ8mOrMDU2CR5jcyedjCJ73zINUavV4OwCagewNhZRCEUfn0kll01NG6JjDAGAdqisPrPbLIxTPcCPCHc6qZT8CSHnX4XSIvKy36lpjPj8EF4R5imLIWAznXPXi2dKhpMdcqNb210PqRvPf1CiuUAw3C5IjculZbVrhc5bjJH3LIteCZxzOD9V43eA0j36ofmx9nqfpoAgw1xoenvFwJd0MMscMBtxQTDjSUcsKGG7byiNH91eY5akw9eWZvkWGF1UjKyDKJ2R_ZIJKZmzyhG5mxKA8gSK8TRG31N0vsaKgeuAg11g8ltD1KpyLFGQm0m2sG44sEG6-02EWPfgq26-JL_SkqnxqUeKmn1V4ZH4Cas_wKfExvY39jo7Cjrsqdf9oO5vMaR8tcDjfhUB5vQ2AVun22Fcox25pR7aLCxCIRwwYM6I_mOErTnAJK9l3cuJq680FhJSi6aKeo0MQFHwTh1sr5NlPuDCy9gWeGjUMft0mSJhPL","https://scontent-sin2-1.xx.fbcdn.net/v/t39.2147-6/c0.129.540.282a/p540x282/70168148_2191697797623480_4920571197248241664_n.jpg?_nc_cat=104&_nc_oc=AQlFYMLlIFxIovCc0HgxVXvslULjkJ_PuNlH59aSAYHIrUZ8L3Uz0fEdtans3iji6ZE&_nc_ht=scontent-sin2-1.xx&oh=db1da9efd0ae363b789077ccf54bb41d&oe=5E1A0510","undefined","日本食べログ美食網站推薦–東京都內豚骨拉麵第一名，博多長浜らーめん 田中商店 | 發現心樂園","在""食べログ""網站的評論裡，這間博多長浜らーめん 田中商店的豚骨拉麵 被評論為：都内とんこつラーメンの食べログ第１位！(東京都內豚骨拉麵第一名) 這間田中商店只有兩間分店都是位在東京，在台場Divercity裡的分店 在食...."
"https://www.facebook.com/finduheart/posts/10157373186671203","1567076491","位在東京晴空塔六樓的Salon de
Sweets是相當受到歡迎的甜點吃到飽餐廳，店裡有超過30種的各式甜點跟各種口味的馬卡龍，主食中餐有義大利麵跟法式吐司，晚餐另外有提供煎牛排，價錢實惠餐食種類豐富多樣，到晴空塔想覓食的話，這間餐廳可以列入名單
 👍","1571129388","https://l.facebook.com/l.php?u=https%3A%2F%2Ffinduheart.com%2Fsalonde&h=AT19hm8EE8N_mb_3AMeuUdrzXz3Nq4-OrXYzL4t64XPpdGmJpOK-IxMAS7VDdk593NkEgEK9j8HGfgGH5ANU0nVtPCUtCv2kc2-QxVfH3XHmXNOPk9DLZTMDWfnV_5SaBVFT_BDRE_bwzqGJ1tHn5ucGA8YkZvI2PSKrDVKMYVQdLPKk9eO5D8UaqnUZLaNPSNZCnz7N8IBkJ5IqbJCISVMVXrIDJMcUKlYTwpNf1RqfN-ci23b-dO0tNND8y0wOeNOdY-kCIM1tkiCJv4xUb7RHLRHzue3X7U9nRmK9JX_yRG-PVVaeAU4s6g2F5hjdAMpTCMkJnRj8-vKtvnuxrtlyIIN14v4um6bh6ect-yf3BTo-JR9C4MghJG8scLEk8GNqWQxed8Cg2rN9rRTRKkTVI1-K3abKlyMgXGc7gWfAKdCtTvApCkOIJ_t9xSeqJxterQrVYt647WSmqZCSYaCwXEw3Io68iSvatw_4F9l1sZ9svfTtYHuy91qpQ-uaiMAwAtE3A0BY2l8ijFc6sdyYZXipda59lLalNLB2ZXD9Ya0yB5f--h-VgRvNchwDx6iwO7Q6RoFKhg6upjfyqDQ_bvSRZpanRQZD1BuGA8n6NVjPKjJZm1-SQ0O0PFIyRzM6f11t","https://external-sin6-2.xx.fbcdn.net/safe_image.php?d=AQANMN89S-FtGZfR&w=540&h=282&url=https%3A%2F%2Fi1.wp.com%2Ffinduheart.com%2Fwp-content%2Fuploads%2F2019%2F08%2F1-%E6%97%A5%E6%9C%AC236.jpg%3Ffit%3D1024%252C640%26ssl%3D1&cfs=1&upscale=1&fallback=news_d_placeholder_publisher&_nc_hash=AQC_a3vN0xUy9v7-","Image may contain: dessert, table and food","日本東京晴空塔美食–甜點吃到飽 Salon de Sweets | 發現心樂園","東京晴空塔除了很好逛以外，好吃的東西也不少 當時去的時候，每間餐廳都是大排長龍，最後是被這間甜點吃到飽吸引到 雖然已經有日本人在排隊了，但是運氣不錯，在第一批進入餐廳用餐的客人之中 進到店裡面就看到這個四..."
"https://www.facebook.com/finduheart/posts/10157404960541203","1568189102","到日本泡湯可以說是到日本旅行重要的行程之一
這間海扇閣溫泉旅館，曾入選日本「夕陽百選の宿」
旅館本身就有溫泉，而且從房間內能直接看到陸奧灣景色
晚餐還有""津輕三味線""的現場演出，餐食的味道也不錯
不僅可以好好的讓身心放鬆，相當令人回味的溫泉之旅😄

 歡迎大家追蹤我的IG:
https://www.instagram.com/finduheart/
加入我的line@帳號，所有日本旅遊資訊都不漏接
http://bit.ly/2L4kaFw","1571129388","https://l.facebook.com/l.php?u=https%3A%2F%2Ffinduheart.com%2Fkaisenkaku&h=AT2PWAJnZjvnVQf9WAM7n5MzX4G0k-rjVKiFHq0gLzFZ1PJEt7CRlTzekeIG6fv33MMkcHQNDYP5ppa5nCIVpkJ8jLDqfIurAI0m2oaXmPEjeMuKgpV3xOm5i6kdDCKOEyb9NGQ8tgewqiR54FLQKxPdbKwgW23dvSqxXE-rfv6eMCy3vvlVmKJY8ltIl5ipGNbedLqDtXtzRGvPuFZM0dJKNu1QYT8AZLiPPz7EUmzwmjzdzfK6P4M7WSK8z2awcZaD2y95mrlh18NyBOFLoGy0Hxy5yJTcjWhG6pfKzY1RszUtMeFf2jvM-OcOHxEqrxGvOuqIhYy36H0ZxX37iDl1aP0wyF4QygPeN8nuZefzk4RF8ZvlZ6T02fNDpkU2piKz6xHWDCQkIuBGIpPgrEu2Hdf2OxLWf8ET40phK5n9fXeetXKjwqO8EOptFRKsdSWGAZEzTCSbDsWVKKQAGCvYTIcNshSeiApHZ7EWoUHxQ3lLmlH3tTZPDcBqZoS-XAZAJ3pabZcDz3745K_2RsSmKA0yvk7XSfww18VHfbYb985b8hHhiVpPjnpHRglom7rFnGnAzkZcVesd_WgeTE3ECuQXgg8i5v9LN_-d3y_ocxwQlm9YH02BEXexKS-0YqvZQ1tc","https://scontent-sin6-1.xx.fbcdn.net/v/t39.2147-6/c0.27.540.282a/p540x282/70916290_467504244094229_4936723826219155456_n.jpg?_nc_cat=106&_nc_oc=AQlLW6mUzu_LjWmhxDq4knC3e98_DENIuxsysGyvB9K3jp1enHO7Ak3gc7dXA0INLTA&_nc_ht=scontent-sin6-1.xx&oh=1b29adf6f76bf930d9430a84c9e9458f&oe=5E175F84","undefined","日本の夕陽百選旅館–海扇閣溫泉旅館，房間內就可以看到陸奧灣美景 | 發現心樂園","今晚入住的是在淺蟲溫泉鄉的海扇閣溫泉旅館 交通蠻方便的，距離淺虫溫泉車站只要3分鐘的路程 旅館的門口有擺放免費的木屐，提供住宿的旅客取用 旅館的大廳明亮寬敞，而且櫃檯邊還有貼國旗，蠻特別的 這間旅館曾入選日...."
"https://www.facebook.com/finduheart/posts/10157150294261203","1559517242","連日本天皇也愛吃的必買伴手禮
GATEAU FESTA HARADA 法國麵包脆餅
一年可以賣出三億片，口感酥脆相當順口好吃
送禮自吃兩相宜，看到遇到千萬別錯過 😍😍","1571129388","https://l.facebook.com/l.php?u=https%3A%2F%2Ffinduheart.com%2Fharada.html&h=AT2dwPFk1_0Y11uGyRX9jEDcT_e5C5S-PX9ZakghyeFH_5bv7721z2ySKr0omLRHGeJCYaivJJJohZfJrJlLg2dWCD3lo_HwPfzw7-2_uypJuKQ1scbwo7BcLQ4-WoyDGJ96ljBVOmomJbDQ9p0Uh7tVlqwKdpa2_IH0MvMGMegnYH94K7b3Lb0XMH1tcI2Cn6woByTXk9xdjvGMUsl_xN7IZ05QX8clmxn27J8petS2sAD9XWyDizJv0pFXvbRk9FAOPnT_2c33GYwpQGZwHb_aKfGocRowFJRMramTpN__7AOtDKj2enwkTj8c7A11MDztuRPJXO23FBRwquQiN4c9ruvQloRRZj6xOi9qEpT60045n6C_8hEcvH7dAICLakhY_XWaX8ZuvH10EljHKJJFJU2bdkde2-PfuD0y60NDwA0AGVUejkDLuqFhH6-sU3KOe2xoMfSwgecTPGqinTojsITgbNNp2ow6bMrZ4oS3d-ge3f5CSz6WwKXbEmE2CcNHnpyLEY8kypXQBzn1nNCJHuSdK-ACohQ5S_VXe_fAX8bcpVBo_w2iqFSoD7LKpCxXLeiHl1nQrqA1eilgPlN1Ssa-yOJQ07BBrCdvqPhNQZLmNRjAhb83nDzTQsygAMqdimdG","https://external-gmp1-1.xx.fbcdn.net/safe_image.php?d=AQDvU8oLHlFosiVW&w=540&h=282&url=https%3A%2F%2Fi1.wp.com%2Ffinduheart.com%2Fwp-content%2Fuploads%2F2018%2F10%2F1-%E7%85%A7%E7%89%8731.jpg%3Fresize%3D1024%252C768%26ssl%3D1&cfs=1&upscale=1&fallback=news_d_placeholder_publisher&_nc_hash=AQBN0MGhp7P8W179","Image may contain: food and indoor","日本伴手禮–GATEAU FESTA HARADA 法國麵包脆餅 | 發現心樂園","這間GATEAU FESTA HARADA在日本是非常受歡迎的人氣餅乾 不管經過在哪間百貨公司的專櫃，都是排著常常的人龍 如果比較晚過去買的話，很多熱門口味還買不到 所有的產品都是外帶，紙袋的外觀相當簡潔 餅乾的口味又很多種，裡面...."
"https://www.facebook.com/finduheart/posts/10157489078161203","1570959291","這次到成田機場第二航廈B1發現扭蛋區的扭蛋又有更新
第一跟第二航廈都有扭蛋區，不過不用特地跑到第一航廈
因為第二航廈的數量遠多於第一航廈，經過時可以過來瞧瞧😄","1571129388","https://l.facebook.com/l.php?u=https%3A%2F%2Ffinduheart.com%2Fnrtb1&h=AT2Yy_q6VMZGG74BBJjHcExS-yjzeUdRFnBYifqiDo2NIxwJR9o5adJYFagVcqa0T3Sfix9zToEtBWN-CBHYoFPT7dlrJHWEWtUMMLtSVkHqEPLGavmxPF1pN4KfeRmkKxIbuWfE4ebodMjmJi2KyhQ-0ipMVIUnELzJzgjYjDIhd84kxiOlCWgmJIV5kSi_8M98VXJd8hm4bbDXtHj4PROJi5zxtuYY29ygo9YCypoIDPJ411CXWGffzCe6PrVFYdA9IjwIpwX50XaPDGEbOoZJQDAH1O4IqLJjC0ZVTktW5CuAPuilI2qZiXvzhblFamL-WjrMxCLuhMdeOZZ2OITNAHibcVxWR1ixLugIuu65Yt0bBQSPVF-F5R4e-hF9K4aJ-XEcFZycAwv6rEKhtGwhXReu6ufBsMS0udf8ZF0vWRcK_dTxZU1tR8mXN1x3nj_QA8_U-gtvWV12fDcJwkqxnwz9tQp09_7oW1vVQl_JpUUjyT7RDhZNjfSKnFsKlTwDQtJsp2RfpuRNhUIeYVga5CrXBxo4IBbl8UycBX-8lBByFDyu9nkpeVOzSu_SRD_Ncb2VLyGg_qosTREd_tNUCmyUxNpdG3kVnE6scPhkGRpwXaLKJdtCyI-T0X5vGnRKUUWn","https://scontent-sin6-1.xx.fbcdn.net/v/t39.2147-6/c0.27.540.282a/p540x282/74294462_843259536069374_3659637707597938688_n.jpg?_nc_cat=106&_nc_oc=AQksS-OQicZwgoCMKglzot0Q22gbZY_uhlwet-acyx8stqUwnUUelOHkiSO-x5KmFOc&_nc_ht=scontent-sin6-1.xx&oh=672a1511ef10daaddda50fe8439201d6&oe=5E18742F","undefined","成田機場扭蛋區，超過300台扭蛋機，把口袋裡的零錢花光光 | 發現心樂園","每次到日本看到扭蛋機的時候，都會忍不住掏出零錢 在東京成田機場和大阪關西機場裡面都有專屬的扭蛋區 成田機場的扭蛋區是設在第一航廈5F與第二航廈B1 對於外國的旅客來說，位在成田機場第二航廈B1的扭蛋區 因為就在搭....."
